__label__noRel	There was a significant difference between the two community locations in favour of home (+15·2, 1·3 to 29·1, P=0.033).	There was no statistically significant QOL difference between treatment in the combined community locations relative to hospital (difference of -7.2, 95% confidence interval: -19·5 to +5·2, P=0.25).
__label__noRel	this treatment is preferable for patients expected to live less than 2 months.	GJJ was associated with better long-term results and is therefore the treatment of choice in patients with a life expectancy of 2 months or longer.
__label__noRel	The advantages of a long-lasting improved body image and cosmesis for this relatively young patient population may compensate for the longer operating times and higher costs, particularly for women.	There were no differences in functional outcome, morbidity, or QOL between LRP and ORP.
__label__noRel	There was a significantly higher risk of death in the TMX120 group compared with the P group (hazard ratio, 1.39; 95% confidence interval, 1.07-1.81).	Adverse drug reactions were reported in 3% (9 patients),
__label__noRel	HRQOL and AEs were similar with exemestane and anastrozole.	HRQOL was better in Japanese postmenopausal women treated with tamoxifen than those treated with exemestane or anastrozole.
__label__noRel	A decrease in transfusion requirement did not reach significance over all 3 months, but there was a significant reduction in the percentage of patients transfused in the second and third months (27% r-HuEPO vs. 56% placebo) and a trend toward reduction in the mean total number of units transfused (1.20 units r-HuEPO vs. 2.02 units placebo), suggesting a lag of 1 month before r-HuEPO can affect the transfusion requirement.	Pretreatment serum erythropoietin levels were lower in responders than in nonresponders (73.5 IU/L and 86.3 IU/L means, respectively).
__label__noRel	Preliminary results suggested a positive impact on survival.	The 3-year overall survival for neoadjuvant versus control arm was 94.1% and 67.7% (hazard ratio = 0.24; 95% CI, 0.078 to 0.73; P = .012).
__label__Support	A small decline in visual analogue scale scores was observed (70.7 vs. 68.2, P=0.026).	Response to gemcitabine treatment in APC is not associated with appreciable improvement of global HRQOL.
__label__noRel	The TOM + LFA 5-FU regimen showed a RR and a toxicity profile very close to the MTX + LFA 5-FU combination, and does not deserve further evaluation in advanced colorectal cancer patients.	The hypothesis of a RR 15% higher than the MTX + LFA-5-FU treatment can not be ruled out after this interim analysis.
__label__Support	In the treatment group, 1 case suffered from chest distress, 3 cases suffered from acratia, and 4 cases suffered from pyrexia.	DC/CIK treatment had potential benefit for patients with advanced non-small cell lung cancer compared with the control group and had no obvious side effects.
__label__noRel	Quality of life and survival outcomes were similar in the randomised and non-randomised patients receiving chemotherapy.	No significant differences were seen in favour of the supportive care group,
__label__noRel	Patients receiving FLOT exhibited higher response rates and had improved disease-free and progression-free survival (PFS).	no negative impact of the addition of docetaxel on QOL parameters could be demonstrated.
__label__noRel	The rate of QOL drop-out for any reason was higher for C (53%) compared to CP (38%) (P < 0.05).	Overall (FACT-G) scores did not differ significantly between arms at the fourth assessment (C = 70.3 (19.6); CP = 72.8 (17.4)).
__label__Support	Subcutaneous interleukin-2 and/or interferon-alfa provide no survival benefit in metastatic renal cancers of intermediate prognosis, and they induce a significant risk of toxicity.	Newly available angiogenesis inhibitors should be preferred for these patients.
__label__noRel	The oral regimen also can be safely given with appropriate toxicity and tolerability.	Systemic recurrence was 7/74 (stage III; 9.4%) in the IV arm and 5/92 (stage III; 5.4%) in the oral arm, respectively.
__label__noRel	Significant differences of FACT-B score (p=0.008) and FACT-G score (p=0.019) were observed at that time point.	The changes of BMD in group B patients were significantly greater than patients in group A (p=0.011, CI=0.063-0.437), and group C (p=0.003, CI=0.146-0.620).
__label__noRel	The median survival time for all 402 eligible patients was 9.6 months.	Grade 4 neutropenia and thrombocytopenia occurred in 50% and 3%, respectively, of PE patients in step 1 and 60% and 13% of topotecan patients in step 2.
__label__noRel	Among the patients receiving treatment 3 times weekly, 16 of 49 patients (32.7%) achieved a clinical response at the end of the third treatment cycle (no CRs, 1 PR, and 15 SDs).	Liposomal tretinoin is a new therapeutic agent that has been reported to have some clinical activity in patients with AIDS-associated Kaposi sarcoma.
__label__Support	At 4 months, J-pouch patients had 10.3% less stool fragmentation but poorer stool deferment and more nocturnal leakage.	A colonic J-pouch may reduce excessive stool frequency and incontinence after anterior resection, but at the risk of evacuation problems.
__label__noRel	but patient survival and quality of life has improved with this modality in some trials.	Toxicity (WHO grade 3-4) was lower with FU than with FUP (20% versus 48%, P <0.001), as was neutropenia (6% versus 23%), vomiting (4% versus 17%) and toxicity-related deaths (one versus four early in the trial).
__label__Support	Median PFS was 5.5 months in both arms (HR, 1.04; P = .727), while ORR was 25% in both arms (P = 1.0).	The addition of ASA404 to carboplatin and paclitaxel, although generally well tolerated, failed to improve frontline efficacy in advanced NSCLC.
__label__Support	Quality of life during maintenance therapy with pemetrexed is similar to placebo,	such treatment is an option for patients with advanced non-squamous NSCLC who have not progressed after platinum-based induction therapy.
__label__Support	Among patients with limited-stage disease, there was no evidence of a survival difference (HR for death = 0.91, 95% CI = 0.73 to 1.15),	thalidomide in combination with chemotherapy did not improve survival of patients with SCLC but was associated with an increased risk of thrombotic events.
__label__Support	QOL was similar for both treatment arms,	The addition of paclitaxel to best supportive care significantly improved survival and time to disease progression compared with best supportive care in patients with advanced NSCLC and may improve some aspects of QOL.
__label__Support	Although there are no differences in overall quality of life scores between the patients treated with and without radiotherapy, there are several dimensions that exhibit significant advantage to the omission of irradiation.	early postoperative outcome does not give a complete answer
__label__Support	Among the patients receiving treatment 3 times weekly, 16 of 49 patients (32.7%) achieved a clinical response at the end of the third treatment cycle (no CRs, 1 PR, and 15 SDs).	A three-times-per-week dosing schedule was noted to be more effective compared with a once-a-week schedule without any significant difference in toxicity reported.
__label__Support	Improvement in physical functioning correlated positively with weight gain (r = 0.56, p = 0.001).	Thalidomide was well tolerated and effective at attenuating loss of weight and lean body mass in patients with cachexia due to advanced pancreatic cancer.
__label__Support	eight patients in the pamidronate 90 mg group developed osteonecrosis of the jaw compared with two patients in the 30 mg group.	Monthly infusion of pamidronate 30 mg should be the recommended dose for prevention of bone disease in patients with multiple myeloma.
__label__Support	It can be concluded that the tailored Pain Education Program is effective for cancer patients in chronic pain.	The use of the Pain Education Program by nurses should be seriously considered on oncology units.
__label__Support	Longitudinal analyses replicated these findings.	Cross-sectional analyses (corrected for multiple testing) identified statistically significant differences that favored orchiectomy plus placebo for two of the five primary QOL parameters as follows: patients receiving flutamide reported more diarrhea at 3 months (P = .001) and worse emotional functioning at 3 and 6 months (both P<.003).
__label__Attack	although the exercise and control group means were significantly different (P <.001).	Arm volume measured by water displacement was correlated with calculated arm volume (r =.973, P <.001),
__label__Support	Compared to EUC, TEC was associated with increased pain communication self-efficacy after the intervention (P<.001);	We conclude that TEC, compared with EUC, resulted in improved pain communication self-efficacy and temporary improvement in pain-related impairment, but no improvement in pain severity.
__label__Attack	"but the comparison was limited due to major protocol violations by the ""healer"" who unblinded his status after the first run and quit the study."	"There was no significant difference in average score values between the ""healer"" and the actor with regard to the primary (p = 0.34) or the secondary endpoint (p = 0.94),"
__label__Support	Hospice care was so good during the study that overall quality of life improved as a result of standard care and left little room for improvement in other variables.	Systematic assessment of depression is needed in hospice patients.
__label__Attack	Small sample size precludes definitive answers,	but results from this preliminary trial suggest that homeopathy may be of value in the treatment of menopausal symptoms and improving quality of life, especially in those women not on tamoxifen.
__label__Support	Fibroid infarction at 6 months was complete in 35 % of women, almost complete in 29 %, and partial in 36 %.	Complete fibroid infarction does not translate into total freedom from a subsequent reintervention.
__label__Support	As reflected in the hot flashes scores, patients in all three treatment groups experienced induced amenorrhea,	Age-adjusted risk profiles that consider patient-reported outcomes enable patients to adapt to their disease and treatment, such as considering the trade-offs between delayed endocrine symptoms, but higher risk of permanent menopause with chemotherapy, and immediate but reversible endocrine symptoms with goserelin, in younger premenopausal patients.
__label__Support	overall survival from date of randomization on step 2 was not significantly different between the observation and topotecan arms (8.9 months v 9.3 months; P =.43).	Four cycles of PE induction therapy followed by four cycles of topotecan improved PFS but failed to improve overall survival or quality of life in extensive-stage SCLC.
__label__Support	In patients in group 1 who had gynecomastia or breast pain a significant decrease in symptoms was achieved in those receiving tamoxifen (p <0.05).	Gynecomastia and breast pain induced by bicalutamide monotherapy after RP can be prevented and treated.
__label__Attack	This difference was not statistically significant (log-rank test, p=0.818).	Median TTP was 4.5 and 4.6 months respectively for weekly VNR/CDDP arm and the day 1-8 VNR/CDDP one.
__label__Support	Although there was a tendency for improved survival in grade III, no statistical significant differences were found between the treatment groups.	however, a trend for a positive response for the estramustine group was found in patients with grade III glioma.
__label__Support	Response rates were also significantly improved with docetaxel versus vinorelbine (22.7% v 9.9%; P = .019).	Docetaxel monotherapy may be considered as an option in the standard treatment of elderly patients with advanced NSCLC.
__label__Support	excess circumference and excess water composition were reduced significantly in the tape group.	The study results suggest that K-tape could replace the bandage in DLT, and it could be an alternative choice for the breast-cancer-related lymphedema patient with poor short-stretch bandage compliance after 1-month intervention.
__label__Support	Breast IMRT significantly improved the dose distribution compared with standard radiation.	This translated into a lower proportion of patients experiencing moist desquamation during or up to 6 weeks after their radiation treatment; 31.2% with IMRT compared with 47.8% with standard treatment (P = .002).
__label__Support	Patients in the rhDNase group exhibited significant clinical improvement in OPS, blindly assessed by a physician, compared with the placebo group (67% vs 27%, respectively; P=.046).	there was a significant improvement in secondary endpoints of clinically assessed OPS and DNA concentration compared with placebo in H&N cancer patients treated with CRT.
__label__Support	Patients in the 78-Gy arm reported more frequent bowel movements at 3 years and less change in bowel function at 2 years than patients in the 70-Gy arm.	By patient-reported questionnaire, 78 Gy produced an increase in bowel movement frequency and no increase in bladder or sexual side effects at 3 years compared with 70 Gy.
__label__Support	Additional analyses yielded quadratic interactions for exercise activity comparing UCO and SMEX (p = 0.022), with positive changes in SMEX but not UCO, and for stress management activity comparing UCO and SM (p < 0.001) and UCO and SMEX (p = 0.013), with positive changes in SM and SMEX but not UCO.	Only the combined intervention yielded effects on quality of life outcomes, and these were limited to anxiety and depression.
__label__Support	No consistent influence on QOL was detected.	Additional studies of DPPE are warranted.
__label__Support	Participants randomized to the exercise group increased physical activity by more than 100 versus 22% in controls (54.5 vs. 14.6 min, P = 0.13), and experienced significant increases in fitness (increased 6-min walk test distance by 186.9 vs. 81.9 feet, P = 0.006) and physical functioning (7.1 vs. 2.6, P = 0.04) as compared to the control group.	Breast and colorectal cancer survivors enrolled in a multicenter, telephone-based physical activity intervention increased physical activity and experienced significant improvements in fitness and physical functioning.
__label__Support	Relative to women continuing tamoxifen, women switching to anastrozole experienced a decrease of 53% (95% CI, 41%-63%) in double endometrial thickness and a decrease of 51% (95% CI, 39%-60%) in uterine volume.	Switching to anastrozole strongly decreased the endometrial thickness and uterine volume but increased sexual disturbances.
__label__Support	DC/CIK treatment prolongs progression-free survival (3.20 months [95% CI, 2.94-3.50] vs 2.56 months [95% CI, 2.39-2.73]; P <0.05).	DC/CIK treatment is a safe and effective method for maintenance therapy of advanced non-small cell lung cancer.
__label__Support	As of October 15, 2005, eight of 26 patients in the CONT group and 26 of 32 patients in the INT group had documented disease progression (P < .0001).	Imatinib interruption results in rapid progression in most patients with advanced GIST, and cannot be recommended in routine practice unless patient experience significant toxicity.
__label__Support	At 12 months post-randomisation, there was no significant difference between treatment and control groups in terms of arm volume.	The study fails to demonstrate efficacy of dl-alpha tocopheryl acetate plus pentoxifylline in patients with arm lymphoedema following axillary surgery and lymphatic radiotherapy, nor does it suggest any benefits of these drugs in radiation-induced induration (fibrosis) in the breast, chest wall, pectoral fold, axilla or supraclavicular fossa.
__label__Support	Compared with standard TPN, a higher serum prealbumin level and better nitrogen balance were observed in glutamine-enriched TPN (P = 0.039 and 0.048 respectively).	Our present study shows that glutamine-enriched TPN may be beneficial in improving the inflammatory status and decreasing the infectious morbidity in postoperative GI cancer patients.
__label__Support	A multivariate analysis found the use of breast IMRT (P = .003) and smaller breast size (P < .001) were significantly associated with a decreased risk of moist desquamation.	Breast IMRT significantly reduced the occurrence of moist desquamation compared with a standard wedged technique.
__label__Support	GHRQL was initially worse for the RP+RT arm but improved over time and was better at the end of the period than the GHRQL reported for RP alone (treatment arm x time interaction, P = .0004).	The addition of RT did not negatively impact ED.
__label__Support	Differences were significant between groups 1 and 2 (OR 0.12 p <0.001), and groups 1 and 3 (OR 0.52 p < 0.01).	Breast pain was more frequent in group 1 than in groups 2 and 3 (58% vs 7% and 30%, respectively).
__label__Support	lean body mass was unchanged during follow-up compared to preoperative values.	After major surgery, specialized supportive enteral and parenteral nutrition are not superior to oral nutrition only when guided by a dietitian.
__label__Support	The dyspnoea palliation rate was lower in the C3 arm at 18 and 26 weeks (P<0.05),	In conclusion, palliative chemotherapy with carboplatin and vinorelbine beyond three courses conveys no survival or consistent QoL benefits in advanced NSCLC.
__label__Support	At least one episode of grade 3-4 toxicity was observed in 27, 25, 38 and 47% of the patients in the LV5FU2, ldLV5FU2, HD-FU and Tomudex arms, respectively (p = 0.016).	In conclusion, Tomudex is more toxic and yields shorter PFS than infusional 5FU.
__label__Support	The superiority of combination therapy over monochemotherapy has not been demonstrated convincingly.	there is no standard therapy for patients with advanced gastric carcinoma.
__label__Support	Significant deterioration was noted after chemotherapy in the placebo group in QoL scores, appetite, nausea and vomiting, and global health status.	Short-term administration of exogenous ghrelin at the start of cisplatin-based chemotherapy stimulated food intake and minimized adverse events.
__label__Support	By cycle 4, mean differences were clinically meaningful for most domains, indicating poorer health status with VMP.	These findings demonstrate clinically meaningful, transitory HRQoL decrements with VMP and relatively lower HRQoL vs. MP during early treatment cycles, associated with the expected additional toxicities.
__label__Attack	but a lower frequency of gastrointestinal and neurologic toxicity, than the PT regimen.	The TC regimen was associated with a higher frequency of hematologic toxicity,
__label__Support	In a longitudinal analysis of men in SPCG-4 who provided information at two follow-up points 9 years apart, 38 (45%) of 85 men allocated radical prostatectomy and 48 (60%) of 80 men allocated watchful waiting reported an increase in number of physical symptoms; 50 (61%) of 82 and 47 (64%) of 74 men, respectively, reported a reduction in quality of life.	The number and severity of side-effects changes over time at a higher rate than is caused by normal ageing and a loss of sexual ability is a persistent psychological problem for both interventions.
__label__Support	A convergence of biobehavioral effects and health improvements were observed.	Distress reduction is highlighted as an important mechanism by which health can be improved.
__label__Attack	These differences were not significant.	The corresponding mean amounts of residual contrast-enhancing tumor tissue were 29.2 and 24.4%, respectively.
__label__Attack	Response was slightly higher at the 175-mg/m2 dose (20%) than at 135 mg/m2 (15%),	Response rates were similar in the 24- and 3-hour groups (19% and 16%, respectively; P = .6).
__label__Attack	although the P value was of borderline statistical significance (P = .048).	However, a trend for more favorable overall survival was documented in the PLD arm compared with the GEM arm,
__label__Attack	Further research on dose and mode of treatment is mandatory.	Pamidronate treatment of breast cancer patients efficaciously reduced skeletal morbidity.
__label__Attack	but EDU prompted greater reduction in this outcome relative to CTL at 6 months for patients who felt more prepared for re-entry.	No significant main effect of the interventions emerged on cancer-specific distress,
__label__Attack	At 24-month follow-up, patients in the hysterectomy group were significantly more satisfied than those in the UAE group (P = .02).	No differences were observed between groups regarding HRQOL at 24-month follow-up.
__label__Attack	However, this difference did not translate into a worse feeling of general well-being as measured by a simple visual analogue scale (5.8 vs 5.2; P = 0.3).	Patients allocated to misoprostol did report slightly increased soreness (7.6 vs 6.9; P = 0.04) and a greater use of analgesics.
__label__Attack	However, identification of prognostic factors from responses to questionnaires may be unstable, and their reliability and clinical utility should be tested prospectively.	patient-assessed QL variables appear to be prognostic for survival and response to chemotherapy in women with advanced breast cancer.
__label__Attack	but this was not statistically significant (P = .2).	Response was slightly higher at the 175-mg/m2 dose (20%) than at 135 mg/m2 (15%),
__label__Attack	but the difference did not reach statistical significance (95% CI, -0.7 to 2.4; P = .3).	True acupuncture was associated with 0.8 fewer hot flashes per day than sham at 6 weeks
__label__Attack	However, the majority of scales of the EORTC QLQ-C30 or LC13 showed stabilization of HRQOL with few clinically significant differences between the treatment arms.	This effect is an important clinically meaningful reduction from baseline in the cisplatin/raltitrexed arm.
__label__Attack	but was unaffected by the use of supplemental radiotherapy and/or androgen deprivation therapy.	The dysuria resolved faster in patients implanted with 103Pd
__label__Attack	but not overall survival (OS).	The CP arm produced a significantly higher response rate and progression-free survival (PFS)
__label__Attack	but model instability was indicated by the inclusion of fatigue and emotional function in the final model when backward selection was used.	The final multivariate model for response selected DFI (P=0.009), multiple sites of visceral disease (P=0.037) and dyspnoea (P=<0.001) using forward selection,
__label__Attack	However, there was no QoL difference at the time of ablation between T4-WD and T3-WD Groups.	QoL was better preserved in rhTSH Group than in T4-WD and T3-WD Groups (p < 0.0001).
__label__Attack	but it remained unclear whether this combination is more effective than IFNalpha alone in patients with metastatic melanoma.	The combination of interferon alfa (IFNalpha) and isotretinoin has shown a direct antiproliferative effect on human melanoma cell lines,
__label__Attack	but TMZ-5 improved overall PFS (HR, 1.38; 95% CI, 1.05 to 1.82; P = .023), survival (HR, 1.32; 95% CI, 0.99 to 1.75; P = .056), and global quality of life (49% v 19% improved > 10 points at 6 months, respectively; P = .005).	For TMZ-5 versus TMZ-21, 12-week PFS rates were similar (63.6% and 65.7%, respectively; P = .745),
__label__Attack	The Grade 2 or greater urinary toxicity was 10% at 70 Gy and 17.5% at 80 Gy (p = .046).	High-dose radiotherapy provided a better 5-year biochemical outcome with slightly greater toxicity.
__label__Attack	except that more patients with ADPKD were assigned to the placebo group (P = .03).	Baseline characteristics were comparable for both groups,
__label__Attack	However, exercise is not better than progressive relaxation training for the treatment of fatigue in this setting.	We conclude that a structured aerobic training programme improves the physical performance of patients recovering from surgery for solid tumours.
__label__Attack	but this did not appear to be an important issue to the patients.	Cosmetic results were better in those not receiving radiotherapy
__label__Attack	The effect appeared to be dose-dependent.	Pamidronate treatment of breast cancer patients efficaciously reduced skeletal morbidity.
__label__Attack	but few sustained effects.	Both brief and extensive programs had positive outcomes for patient-caregiver dyads,
__label__Attack	The total efficacy of non-squamous cell carcinoma in the PP group was significantly higher than that in GP group.	The clinical efficacy of pemetrexed and gemcitabine combined with cisplatin for the treatment of previously untreated advanced NSCLC was roughly the same,
__label__Attack	However, patient self-assessments suggested a possible advantage to AM that is being explored with modified dosing route strategies.	AM did not significantly reduce esophagitis >/= grade 3 in patients receiving hyperfractionated radiation and chemotherapy.
__label__Attack	but these were not associated with increased hospital admissions, infections or fatalities.	Grade 3 or 4 myelosuppressions were more frequent with GC (anaemia: 14% GC vs 2% PE; leucopenia: 32% GC vs 13% PE; thrombocytopenia: 22% GC vs 4% PE),
__label__Attack	but maintained the suppression of resorption at similar levels for a further four weeks.	A second infusion of pamidronate did not decrease resorption further,
__label__Attack	Thus far, with a median follow-up of 86 weeks, median survival has not been reached in either group.	From the 1-year survival analysis, the hazard ratio for probability of death was 1.29 (95% CI, 0.96 to 1.72).
__label__Attack	although interpretation of these results is challenging due to baseline imbalance between treatment groups.	More patients treated on 4 consecutive days reported a clinically meaningful increase in dyspnea,
__label__Attack	but were not significantly different at T(12-24) (P = .68) and T(24-48) (P = .10).	When group 1 with group 2 were compared, numeric rating scale scores were significantly lower in group 1 than in group 2 during the period of T(0-12) (P < .001)
__label__Attack	This difference, however, was not observed when the global quality of life was evaluated with the EORTC patients compiled questionnaires.	With the Spitzer's questionnaires a trend towards an improved quality of life index was observed during treatment with the carboplatin combination in comparison to the cisplatin combination.
__label__Attack	Although it is premature to make any determination as to the efficacy of the interventions tested in this feasibility study,	Both the III + ISG and III-only demonstrated pre-post reductions in depressive symptoms and high rates of utilization compared with other web-based treatments for depression.
__label__Attack	The change was significantly greater in the intervention group [ancova F((1,83)) = 24.5, P < 0.05].	Self-reported severity of facial hair in the intervention group (n = 51) fell from 7.3 to 3.6 over the 6-month study period; for the control group (n = 37) the corresponding scores were 7.1 and 6.1.
