__label__Support	For 6 months post-surgery younger patients reported less favourable QOL scores (p < 0.001) and greater levels of anxiety (p < 0.01).	In view of the benefits regarding arm functioning and quality of life, the data from this randomised study support the use of SNB in patients with clinically node negative breast cancer.
__label__Support	GHRQL was initially worse for the RP+RT arm but improved over time and was better at the end of the period than the GHRQL reported for RP alone (treatment arm x time interaction, P = .0004).	The addition of RT did not negatively impact ED.
__label__Support	Replacement of most hospital follow-up visits in the first year after breast cancer treatment by nurse-led telephone follow-up does not impede patient outcomes.	nurse-led telephone follow-up seems an appropriate way to reduce clinic visits and represents an accepted alternative strategy.
__label__Support	Time to final healing was significantly shorter and quality of life scores on the CWIS were higher in patients receiving RELP than in those receiving UM.	However, it may be associated with more inconvenience in wound care and longer healing time than rhomboid excision and Lindberg flap.
__label__Support	Dyspnea, fatigue and coughing domains were worse in the 11 day group at baseline.	More patients treated on 4 consecutive days reported a clinically meaningful increase in dyspnea,
__label__Support	No differences in QOL between groups 2 and 3 were found.	QOL and sexual function are not negatively influenced by these 2 treatment options
__label__Attack	but at a slower rate for the experimental group (p = 0.02).	With a mixed modeling approach, total FACIT F scores for the entire sample declined at a significant rate (p = 0.003) beginning with cycle 3
__label__Support	The Pain Education Program proved to be feasible:	The use of the Pain Education Program by nurses should be seriously considered on oncology units.
__label__Support	These changes were similar in both groups, indicating that acupuncture was as effective as venlafaxine.	Acupuncture appears to be equivalent to drug therapy in these patients.
__label__Support	A multivariate analysis found the use of breast IMRT (P = .003) and smaller breast size (P < .001) were significantly associated with a decreased risk of moist desquamation.	Breast IMRT significantly reduced the occurrence of moist desquamation compared with a standard wedged technique.
__label__Attack	however, clinically identifiable subgroups appeared to benefit.	AET did not significantly improve sleep quality in this heterogeneous sample of patients with lymphoma;
__label__Attack	yet patients in the experimental group showed a significant increase in the use of PRN analgesics and nonpharmacological strategies to relieve pain (P < .05) and significantly reduce barriers to managing their cancer pain (P < .05) compared with the control group.	Upon the completion of PMP, pain scores were significantly reduced in both groups,
__label__Attack	Thus far, with a median follow-up of 86 weeks, median survival has not been reached in either group.	From the 1-year survival analysis, the hazard ratio for probability of death was 1.29 (95% CI, 0.96 to 1.72).
__label__Attack	but there was a reduction in pain and no change in global QOL.	fatigue, nausea, and vomiting worsened,
__label__Attack	Future trials involving larger sample sizes are required to expand these preliminary findings.	This initial evidence involving a small sample size suggests that appropriately designed and supervised resistance exercise may be safe and well tolerated by prostate cancer patients with bone metastatic disease and can lead to improvements in physical function, physical activity levels and lean mass.
__label__Attack	However, further research is needed to identify ways to improve the potency and sustainability of psychoeducational interventions for managing cancer-related fatigue.	Preparatory education and support has the potential to assist women to cope with cancer-related fatigue in the short term.
__label__Attack	except more patients in the thalidomide group had rash, constipation, or neuropathy.	There were no statistically significant differences between treatments in hematological and nonhematological toxic effects,
__label__Attack	However, the magnitude of the benefits was small.	Eighteen months after surgery, any differences in quality of life between patients randomized to LAC or open colectomy favored LAC.
__label__Attack	but a lower frequency of gastrointestinal and neurologic toxicity, than the PT regimen.	The TC regimen was associated with a higher frequency of hematologic toxicity,
